uid expr treatment rep update lineage_label
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112300 3.37708
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112400 3.36415
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112500 3.39029
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112600 3.41254
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112700 3.42458
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112800 3.42828
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 112900 3.43924
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113000 3.44846
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113100 3.43657
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113200 3.39822
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113300 3.41099
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113400 3.38592
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113500 3.36827
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113600 3.36207
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113700 3.36995
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113800 3.37196
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 113900 3.38609
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114000 3.39546
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114100 3.3861
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114200 3.40325
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114300 3.38363
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114400 3.39813
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114500 3.37467
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114600 3.36746
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114700 3.3602
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114800 3.36267
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 114900 3.3162
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115000 3.32121
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115100 3.32191
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115200 3.34039
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115300 3.33624
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115400 3.35174
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115500 3.36169
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115600 3.35509
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115700 3.3469
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115800 3.34937
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 115900 3.36688
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116000 3.36583
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116100 3.37278
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116200 3.39576
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116300 3.38687
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116400 3.41167
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116500 3.43914
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116600 3.44707
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116700 3.45575
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116800 3.46603
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 116900 3.47038
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117000 3.44227
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117100 3.42786
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117200 3.40641
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117300 3.39271
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117400 3.41402
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117500 3.43565
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117600 3.44582
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117700 3.47993
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117800 3.45383
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 117900 3.4307
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118000 3.42583
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118100 3.42461
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118200 3.38661
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118300 3.39409
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118400 3.37394
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118500 3.40624
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118600 3.40878
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118700 3.41588
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118800 3.38203
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 118900 3.38238
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119000 3.42809
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119100 3.38791
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119200 3.36569
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119300 3.41159
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119400 3.45972
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119500 3.48798
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119600 3.49751
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119700 3.5175
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119800 3.52576
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 119900 3.49302
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120000 3.49938
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120100 3.47259
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120200 3.50863
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120300 3.49618
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120400 3.50546
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120500 3.48125
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120600 3.47817
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120700 3.5033
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120800 3.53385
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 120900 3.54606
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121000 3.52397
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121100 3.50292
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121200 3.52397
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121300 3.53475
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121400 3.54999
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121500 3.541
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121600 3.54649
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121700 3.52464
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121800 3.52314
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 121900 3.54269
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122000 3.52025
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122100 3.5228
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122200 3.53292
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122300 3.50156
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122400 3.52098
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122500 3.52677
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122600 3.52038
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122700 3.52621
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122800 3.52859
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 122900 3.5896
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123000 3.6098
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123100 3.59603
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123200 3.58425
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123300 3.56801
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123400 3.58661
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123500 3.54428
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123600 3.52781
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123700 3.50073
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123800 3.50923
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 123900 3.53077
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124000 3.53798
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124100 3.56762
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124200 3.57303
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124300 3.5764
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124400 3.59718
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124500 3.61865
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124600 3.57685
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124700 3.58211
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124800 3.56576
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 124900 3.53066
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125000 3.55199
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125100 3.56246
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125200 3.56645
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125300 3.5824
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125400 3.6109
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125500 3.58536
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125600 3.61556
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125700 3.60523
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125800 3.58655
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 125900 3.58975
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126000 3.57166
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126100 3.60841
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126200 3.60329
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126300 3.60225
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126400 3.59428
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126500 3.56851
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126600 3.56146
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126700 3.55712
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126800 3.5617
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 126900 3.5515
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127000 3.60016
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127100 3.63229
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127200 3.61873
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127300 3.61648
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127400 3.61992
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127500 3.60917
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127600 3.60827
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127700 3.63177
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127800 3.62209
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 127900 3.62562
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128000 3.58733
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128100 3.59105
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128200 3.62378
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128300 3.61473
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128400 3.61725
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128500 3.60803
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128600 3.59358
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128700 3.61041
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128800 3.61221
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 128900 3.58495
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129000 3.6205
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129100 3.62975
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129200 3.61681
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129300 3.60545
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129400 3.61639
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129500 3.59851
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129600 3.62741
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129700 3.64684
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129800 3.65401
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 129900 3.65592
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130000 3.68481
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130100 3.67922
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130200 3.64299
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130300 3.67584
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130400 3.65166
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130500 3.63625
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130600 3.59533
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130700 3.60207
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130800 3.60083
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 130900 3.61915
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131000 3.60889
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131100 3.60108
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131200 3.60495
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131300 3.61035
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131400 3.60714
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131500 3.59628
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131600 3.62031
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131700 3.57893
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131800 3.61157
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 131900 3.63272
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132000 3.63051
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132100 3.638
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132200 3.62492
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132300 3.60521
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132400 3.59967
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132500 3.6318
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132600 3.6094
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132700 3.58844
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132800 3.56647
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 132900 3.58431
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133000 3.55963
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133100 3.61143
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133200 3.63101
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133300 3.60799
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133400 3.61702
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133500 3.63783
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133600 3.63769
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133700 3.62293
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133800 3.60897
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 133900 3.56743
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134000 3.54162
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134100 3.55773
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134200 3.59472
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134300 3.5666
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134400 3.55348
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134500 3.56656
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134600 3.58731
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134700 3.63528
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134800 3.61783
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 134900 3.64146
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135000 3.62254
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135100 3.585
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135200 3.58906
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135300 3.61013
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135400 3.62804
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135500 3.66071
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135600 3.68187
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135700 3.68114
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135800 3.70798
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 135900 3.70817
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136000 3.72905
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136100 3.74443
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136200 3.74161
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136300 3.76254
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136400 3.75222
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136500 3.74403
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136600 3.72478
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136700 3.70879
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136800 3.7089
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 136900 3.7212
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137000 3.71435
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137100 3.69761
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137200 3.72101
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137300 3.75291
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137400 3.72284
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137500 3.7011
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137600 3.70763
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137700 3.6962
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137800 3.686
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 137900 3.68484
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138000 3.67915
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138100 3.6966
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138200 3.66935
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138300 3.70688
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138400 3.70456
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138500 3.71867
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138600 3.71369
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138700 3.7178
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138800 3.72635
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 138900 3.69921
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139000 3.72531
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139100 3.73261
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139200 3.75843
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139300 3.79351
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139400 3.78013
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139500 3.80144
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139600 3.78027
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139700 3.80337
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139800 3.82406
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 139900 3.86582
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140000 3.84989
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140100 3.85042
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140200 3.85632
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140300 3.89703
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140400 3.92094
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140500 3.93564
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140600 3.92048
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140700 3.95326
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140800 3.9594
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 140900 3.95616
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141000 3.96999
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141100 3.95795
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141200 3.97125
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141300 3.99012
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141400 3.99756
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141500 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141600 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141700 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141800 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 141900 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142000 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142100 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142200 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142300 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142400 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142500 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142600 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142700 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142800 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 142900 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143000 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143100 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143200 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143300 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143400 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143500 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143600 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143700 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143800 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 143900 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144000 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144100 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144200 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144300 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144400 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144500 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144600 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144700 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144800 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 144900 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145000 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145100 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145200 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145300 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145400 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145500 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145600 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145700 4
task_6lin_5k-u-0002_80 task_6lin 5k-u-0002-long 80 145800 4
